EVENT; TIME; ARG1; ARG2
Player_1_Right_Foot_Pos; 96.0185; 609; 748
Player_1_Head_Pos; 96.0721; 672; 118
Player_1_Torso_Pos; 96.0721; 724; 678
Player_1_Left_Hand_Pos; 96.0721; 656; 756
Player_1_Right_Hand_Pos; 96.0721; 635; 752
Player_1_Left_Foot_Pos; 96.0721; 819; 949
Player_1_Right_Foot_Pos; 96.0721; 635; 752
Player_1_Head_Pos; 96.1291; 666; 118
Player_1_Torso_Pos; 96.1291; 724; 678
Player_1_Left_Hand_Pos; 96.1291; 682; 756
Player_1_Right_Hand_Pos; 96.1291; 672; 756
Player_1_Left_Foot_Pos; 96.1291; 824; 949
Player_1_Right_Foot_Pos; 96.1291; 672; 756
Player_1_Head_Pos; 96.1391; 666; 118
Player_1_Torso_Pos; 96.1391; 724; 678
Player_1_Left_Hand_Pos; 96.1391; 719; 756
Player_1_Right_Hand_Pos; 96.1391; 703; 748
Player_1_Left_Foot_Pos; 96.1391; 330; 1916
Player_1_Right_Foot_Pos; 96.1391; 703; 748
Player_1_Head_Pos; 96.1526; 666; 118
Player_1_Torso_Pos; 96.1526; 724; 673
Player_1_Left_Hand_Pos; 96.1526; 756; 743
Player_1_Right_Hand_Pos; 96.1526; 782; 730
Player_1_Left_Foot_Pos; 96.1526; 330; 1920
Player_1_Right_Foot_Pos; 96.1526; 782; 730
Player_1_Head_Pos; 96.2057; 666; 118
Player_1_Torso_Pos; 96.2057; 719; 673
Player_1_Left_Hand_Pos; 96.2057; 782; 730
Player_1_Right_Hand_Pos; 96.2057; 798; 735
Player_1_Left_Foot_Pos; 96.2057; 441; 1925
Player_1_Right_Foot_Pos; 96.2057; 798; 735
Player_1_Head_Pos; 96.259; 666; 118
Player_1_Torso_Pos; 96.259; 719; 673
Player_1_Left_Hand_Pos; 96.259; 509; 892
Player_1_Right_Hand_Pos; 96.259; 819; 735
Player_1_Left_Foot_Pos; 96.259; 393; 1925
Player_1_Right_Foot_Pos; 96.259; 819; 735
Player_1_Head_Pos; 96.2709; 666; 118
Player_1_Torso_Pos; 96.2709; 714; 673
Player_1_Left_Hand_Pos; 96.2709; 509; 892
Player_1_Right_Hand_Pos; 96.2709; 834; 665
Player_1_Left_Foot_Pos; 96.2709; 399; 1925
Player_1_Right_Foot_Pos; 96.2709; 834; 665
Player_1_Head_Pos; 96.3257; 666; 118
Player_1_Torso_Pos; 96.3257; 714; 673
Player_1_Left_Hand_Pos; 96.3257; 509; 892
Player_1_Right_Hand_Pos; 96.3257; 913; 765
Player_1_Left_Foot_Pos; 96.3257; 409; 1925
Player_1_Right_Foot_Pos; 96.3257; 913; 765
Player_1_Head_Pos; 96.3384; 666; 118
Player_1_Torso_Pos; 96.3384; 708; 673
Player_1_Left_Hand_Pos; 96.3384; 509; 892
Player_1_Right_Hand_Pos; 96.3384; 908; 761
Player_1_Left_Foot_Pos; 96.3384; 420; 1929
Player_1_Right_Foot_Pos; 96.3384; 908; 761
Player_1_Head_Pos; 96.3562; 666; 118
Player_1_Torso_Pos; 96.3562; 708; 673
Player_1_Left_Hand_Pos; 96.3562; 509; 892
Player_1_Right_Hand_Pos; 96.3562; 903; 748
Player_1_Left_Foot_Pos; 96.3562; 425; 1933
Player_1_Right_Foot_Pos; 96.3562; 903; 748
Player_1_Head_Pos; 96.4017; 666; 118
Player_1_Torso_Pos; 96.4017; 708; 669
Player_1_Left_Hand_Pos; 96.4017; 509; 892
Player_1_Right_Hand_Pos; 96.4017; 939; 717
Player_1_Left_Foot_Pos; 96.4017; 435; 1929
Player_1_Right_Foot_Pos; 96.4017; 939; 717
Player_1_Head_Pos; 96.4418; 666; 118
Player_1_Torso_Pos; 96.4418; 708; 669
Player_1_Left_Hand_Pos; 96.4418; 509; 892
Player_1_Right_Hand_Pos; 96.4418; 934; 704
Player_1_Left_Foot_Pos; 96.4418; 435; 1929
Player_1_Right_Foot_Pos; 96.4418; 934; 704
Player_1_Head_Pos; 96.4805; 666; 118
Player_1_Torso_Pos; 96.4805; 708; 669
Player_1_Left_Hand_Pos; 96.4805; 509; 892
Player_1_Right_Hand_Pos; 96.4805; 887; 643
Player_1_Left_Foot_Pos; 96.4805; 430; 1929
Player_1_Right_Foot_Pos; 96.4805; 887; 643
Player_1_Head_Pos; 96.5254; 666; 118
Player_1_Torso_Pos; 96.5254; 708; 669
Player_1_Left_Hand_Pos; 96.5254; 509; 892
Player_1_Right_Hand_Pos; 96.5254; 934; 673
Player_1_Left_Foot_Pos; 96.5254; 420; 1929
Player_1_Right_Foot_Pos; 96.5254; 934; 673
Player_1_Head_Pos; 96.542; 666; 118
Player_1_Torso_Pos; 96.542; 708; 669
Player_1_Left_Hand_Pos; 96.542; 509; 892
Player_1_Right_Hand_Pos; 96.542; 981; 686
Player_1_Left_Foot_Pos; 96.542; 409; 1933
Player_1_Right_Foot_Pos; 96.542; 981; 686
Player_1_Head_Pos; 96.5865; 666; 118
Player_1_Torso_Pos; 96.5865; 708; 669
Player_1_Left_Hand_Pos; 96.5865; 509; 892
Player_1_Right_Hand_Pos; 96.5865; 987; 686
Player_1_Left_Foot_Pos; 96.5865; 388; 1929
Player_1_Right_Foot_Pos; 96.5865; 987; 686
Player_1_Head_Pos; 96.6079; 666; 122
Player_1_Torso_Pos; 96.6079; 714; 669
Player_1_Left_Hand_Pos; 96.6079; 509; 892
Player_1_Right_Hand_Pos; 96.6079; 992; 682
Player_1_Left_Foot_Pos; 96.6079; 362; 1929
Player_1_Right_Foot_Pos; 96.6079; 992; 682
Player_1_Head_Pos; 96.6399; 666; 122
Player_1_Torso_Pos; 96.6399; 714; 669
Player_1_Left_Hand_Pos; 96.6399; 509; 892
Player_1_Right_Hand_Pos; 96.6399; 997; 678
Player_1_Left_Foot_Pos; 96.6399; 351; 1929
Player_1_Right_Foot_Pos; 96.6399; 997; 678
Player_1_Head_Pos; 96.6699; 666; 122
Player_1_Torso_Pos; 96.6699; 714; 673
Player_1_Left_Hand_Pos; 96.6699; 509; 896
Player_1_Right_Hand_Pos; 96.6699; 1002; 673
Player_1_Left_Foot_Pos; 96.6699; 336; 1933
Player_1_Right_Foot_Pos; 96.6699; 1002; 673
Player_1_Head_Pos; 96.7223; 666; 122
Player_1_Torso_Pos; 96.7223; 714; 673
Player_1_Left_Hand_Pos; 96.7223; 509; 896
Player_1_Right_Hand_Pos; 96.7223; 1002; 669
Player_1_Left_Foot_Pos; 96.7223; 325; 1933
Player_1_Right_Foot_Pos; 96.7223; 1002; 669
Player_1_Head_Pos; 96.7391; 672; 118
Player_1_Torso_Pos; 96.7391; 719; 673
Player_1_Left_Hand_Pos; 96.7391; 509; 901
Player_1_Right_Hand_Pos; 96.7391; 1008; 660
Player_1_Left_Foot_Pos; 96.7391; 315; 1938
Player_1_Right_Foot_Pos; 96.7391; 1008; 660
Player_1_Head_Pos; 96.7563; 672; 118
Player_1_Torso_Pos; 96.7563; 719; 673
Player_1_Left_Hand_Pos; 96.7563; 493; 914
Player_1_Right_Hand_Pos; 96.7563; 1013; 651
Player_1_Left_Foot_Pos; 96.7563; 315; 1938
Player_1_Right_Foot_Pos; 96.7563; 1013; 651
Player_1_Head_Pos; 96.815; 672; 118
Player_1_Torso_Pos; 96.815; 719; 678
Player_1_Left_Hand_Pos; 96.815; 488; 918
Player_1_Right_Hand_Pos; 96.815; 1013; 651
Player_1_Left_Foot_Pos; 96.815; 315; 1938
Player_1_Right_Foot_Pos; 96.815; 1013; 651
Player_1_Head_Pos; 96.8385; 672; 118
Player_1_Torso_Pos; 96.8385; 719; 678
Player_1_Left_Hand_Pos; 96.8385; 488; 923
Player_1_Right_Hand_Pos; 96.8385; 1018; 651
Player_1_Left_Foot_Pos; 96.8385; 309; 1938
Player_1_Right_Foot_Pos; 96.8385; 1018; 651
Player_1_Head_Pos; 96.8875; 672; 118
Player_1_Torso_Pos; 96.8875; 719; 678
Player_1_Left_Hand_Pos; 96.8875; 488; 931
Player_1_Right_Hand_Pos; 96.8875; 1018; 647
Player_1_Left_Foot_Pos; 96.8875; 309; 1938
Player_1_Right_Foot_Pos; 96.8875; 1018; 647
Player_1_Head_Pos; 96.9074; 672; 118
Player_1_Torso_Pos; 96.9074; 719; 678
Player_1_Left_Hand_Pos; 96.9074; 483; 931
Player_1_Right_Hand_Pos; 96.9074; 1018; 647
Player_1_Left_Foot_Pos; 96.9074; 309; 1938
Player_1_Right_Foot_Pos; 96.9074; 1018; 647
Player_1_Head_Pos; 96.9286; 672; 118
Player_1_Torso_Pos; 96.9286; 719; 678
Player_1_Left_Hand_Pos; 96.9286; 483; 931
Player_1_Right_Hand_Pos; 96.9286; 1023; 647
Player_1_Left_Foot_Pos; 96.9286; 309; 1942
Player_1_Right_Foot_Pos; 96.9286; 1023; 647
Player_1_Head_Pos; 96.9805; 672; 118
Player_1_Torso_Pos; 96.9805; 719; 678
Player_1_Left_Hand_Pos; 96.9805; 483; 940
Player_1_Right_Hand_Pos; 96.9805; 1023; 647
Player_1_Left_Foot_Pos; 96.9805; 304; 1938
Player_1_Right_Foot_Pos; 96.9805; 1023; 647
Player_1_Head_Pos; 97.0209; 672; 122
Player_1_Torso_Pos; 97.0209; 719; 678
Player_1_Left_Hand_Pos; 97.0209; 483; 940
Player_1_Right_Hand_Pos; 97.0209; 1023; 647
Player_1_Left_Foot_Pos; 97.0209; 299; 1938
Player_1_Right_Foot_Pos; 97.0209; 1023; 647
Player_1_Head_Pos; 97.0471; 672; 122
Player_1_Torso_Pos; 97.0471; 719; 678
Player_1_Left_Hand_Pos; 97.0471; 477; 940
Player_1_Right_Hand_Pos; 97.0471; 1023; 647
Player_1_Left_Foot_Pos; 97.0471; 299; 1938
Player_1_Right_Foot_Pos; 97.0471; 1023; 647
Player_1_Head_Pos; 97.0868; 672; 122
Player_1_Torso_Pos; 97.0868; 719; 678
Player_1_Left_Hand_Pos; 97.0868; 483; 949
Player_1_Right_Hand_Pos; 97.0868; 1029; 651
Player_1_Left_Foot_Pos; 97.0868; 299; 1938
Player_1_Right_Foot_Pos; 97.0868; 1029; 651
Player_1_Head_Pos; 97.1608; 672; 122
Player_1_Torso_Pos; 97.1608; 719; 678
Player_1_Left_Hand_Pos; 97.1608; 483; 949
Player_1_Right_Hand_Pos; 97.1608; 1034; 651
Player_1_Left_Foot_Pos; 97.1608; 304; 1938
Player_1_Right_Foot_Pos; 97.1608; 1034; 651
Player_1_Head_Pos; 97.1694; 672; 122
Player_1_Torso_Pos; 97.1694; 719; 678
Player_1_Left_Hand_Pos; 97.1694; 488; 953
Player_1_Right_Hand_Pos; 97.1694; 1034; 651
Player_1_Left_Foot_Pos; 97.1694; 304; 1938
Player_1_Right_Foot_Pos; 97.1694; 1034; 651
Player_1_Head_Pos; 97.2042; 672; 122
Player_1_Torso_Pos; 97.2042; 719; 678
Player_1_Left_Hand_Pos; 97.2042; 488; 953
Player_1_Right_Hand_Pos; 97.2042; 1034; 651
Player_1_Left_Foot_Pos; 97.2042; 304; 1938
Player_1_Right_Foot_Pos; 97.2042; 1034; 651
Player_1_Head_Pos; 97.2387; 672; 122
Player_1_Torso_Pos; 97.2387; 719; 678
Player_1_Left_Hand_Pos; 97.2387; 488; 953
Player_1_Right_Hand_Pos; 97.2387; 1039; 651
Player_1_Left_Foot_Pos; 97.2387; 304; 1933
Player_1_Right_Foot_Pos; 97.2387; 1039; 651
Player_1_Head_Pos; 97.2869; 672; 122
Player_1_Torso_Pos; 97.2869; 719; 678
Player_1_Left_Hand_Pos; 97.2869; 493; 953
Player_1_Right_Hand_Pos; 97.2869; 1039; 651
Player_1_Left_Foot_Pos; 97.2869; 304; 1933
Player_1_Right_Foot_Pos; 97.2869; 1039; 651
Player_1_Head_Pos; 97.3389; 672; 122
Player_1_Torso_Pos; 97.3389; 719; 678
Player_1_Left_Hand_Pos; 97.3389; 493; 953
Player_1_Right_Hand_Pos; 97.3389; 1044; 651
Player_1_Left_Foot_Pos; 97.3389; 304; 1933
Player_1_Right_Foot_Pos; 97.3389; 1044; 651
Player_1_Head_Pos; 97.377; 672; 122
Player_1_Torso_Pos; 97.377; 719; 678
Player_1_Left_Hand_Pos; 97.377; 493; 953
Player_1_Right_Hand_Pos; 97.377; 1044; 651
Player_1_Left_Foot_Pos; 97.377; 309; 1933
Player_1_Right_Foot_Pos; 97.377; 1044; 651
Player_1_Head_Pos; 97.4036; 672; 122
Player_1_Torso_Pos; 97.4036; 719; 678
Player_1_Left_Hand_Pos; 97.4036; 493; 953
Player_1_Right_Hand_Pos; 97.4036; 1050; 647
Player_1_Left_Foot_Pos; 97.4036; 309; 1938
Player_1_Right_Foot_Pos; 97.4036; 1050; 647
Player_1_Head_Pos; 97.4261; 672; 122
Player_1_Torso_Pos; 97.4261; 724; 678
Player_1_Left_Hand_Pos; 97.4261; 493; 953
Player_1_Right_Hand_Pos; 97.4261; 1060; 643
Player_1_Left_Foot_Pos; 97.4261; 309; 1938
Player_1_Right_Foot_Pos; 97.4261; 1060; 643
Player_1_Head_Pos; 97.4752; 672; 122
Player_1_Torso_Pos; 97.4752; 724; 678
Player_1_Left_Hand_Pos; 97.4752; 493; 953
Player_1_Right_Hand_Pos; 97.4752; 1065; 643
Player_1_Left_Foot_Pos; 97.4752; 309; 1938
Player_1_Right_Foot_Pos; 97.4752; 1065; 643
Player_1_Head_Pos; 97.4933; 672; 122
Player_1_Torso_Pos; 97.4933; 724; 678
Player_1_Left_Hand_Pos; 97.4933; 498; 953
Player_1_Right_Hand_Pos; 97.4933; 1071; 634
Player_1_Left_Foot_Pos; 97.4933; 315; 1938
Player_1_Right_Foot_Pos; 97.4933; 1071; 634
Player_1_Head_Pos; 97.5254; 672; 122
Player_1_Torso_Pos; 97.5254; 724; 678
Player_1_Left_Hand_Pos; 97.5254; 498; 953
Player_1_Right_Hand_Pos; 97.5254; 1076; 630
Player_1_Left_Foot_Pos; 97.5254; 315; 1938
Player_1_Right_Foot_Pos; 97.5254; 1076; 630
Player_1_Head_Pos; 97.5585; 672; 122
Player_1_Torso_Pos; 97.5585; 724; 678
Player_1_Left_Hand_Pos; 97.5585; 498; 949
Player_1_Right_Hand_Pos; 97.5585; 1081; 625
Player_1_Left_Foot_Pos; 97.5585; 320; 1938
Player_1_Right_Foot_Pos; 97.5585; 1081; 625
Player_1_Head_Pos; 97.6045; 666; 122
Player_1_Torso_Pos; 97.6045; 724; 678
Player_1_Left_Hand_Pos; 97.6045; 498; 949
Player_1_Right_Hand_Pos; 97.6045; 1086; 616
Player_1_Left_Foot_Pos; 97.6045; 320; 1938
Player_1_Right_Foot_Pos; 97.6045; 1086; 616
Player_1_Head_Pos; 97.6296; 666; 122
Player_1_Torso_Pos; 97.6296; 724; 678
Player_1_Left_Hand_Pos; 97.6296; 504; 949
Player_1_Right_Hand_Pos; 97.6296; 1092; 608
Player_1_Left_Foot_Pos; 97.6296; 320; 1938
Player_1_Right_Foot_Pos; 97.6296; 1092; 608
Player_1_Head_Pos; 97.6688; 666; 122
Player_1_Torso_Pos; 97.6688; 724; 678
Player_1_Left_Hand_Pos; 97.6688; 504; 949
Player_1_Right_Hand_Pos; 97.6688; 1092; 599
Player_1_Left_Foot_Pos; 97.6688; 320; 1942
Player_1_Right_Foot_Pos; 97.6688; 1092; 599
Player_1_Head_Pos; 97.7311; 666; 118
Player_1_Torso_Pos; 97.7311; 724; 678
Player_1_Left_Hand_Pos; 97.7311; 504; 949
Player_1_Right_Hand_Pos; 97.7311; 1097; 590
Player_1_Left_Foot_Pos; 97.7311; 325; 1938
Player_1_Right_Foot_Pos; 97.7311; 1097; 590
Player_1_Head_Pos; 97.7388; 666; 122
Player_1_Torso_Pos; 97.7388; 724; 678
Player_1_Left_Hand_Pos; 97.7388; 504; 949
Player_1_Right_Hand_Pos; 97.7388; 1097; 581
Player_1_Left_Foot_Pos; 97.7388; 325; 1938
Player_1_Right_Foot_Pos; 97.7388; 1097; 581
Player_1_Head_Pos; 97.7559; 666; 118
Player_1_Torso_Pos; 97.7559; 724; 678
Player_1_Left_Hand_Pos; 97.7559; 504; 949
Player_1_Right_Hand_Pos; 97.7559; 1092; 402
Player_1_Left_Foot_Pos; 97.7559; 325; 1938
Player_1_Right_Foot_Pos; 97.7559; 1092; 402
Player_1_Head_Pos; 97.8245; 666; 118
Player_1_Torso_Pos; 97.8245; 724; 678
Player_1_Left_Hand_Pos; 97.8245; 504; 949
Player_1_Right_Hand_Pos; 97.8245; 1050; 367
Player_1_Left_Foot_Pos; 97.8245; 325; 1938
Player_1_Right_Foot_Pos; 97.8245; 1050; 367
Player_1_Head_Pos; 97.8367; 661; 122
Player_1_Torso_Pos; 97.8367; 724; 673
Player_1_Left_Hand_Pos; 97.8367; 504; 949
Player_1_Right_Hand_Pos; 97.8367; 1050; 350
Player_1_Left_Foot_Pos; 97.8367; 330; 1938
Player_1_Right_Foot_Pos; 97.8367; 1050; 350
Player_1_Head_Pos; 97.8937; 661; 118
Player_1_Torso_Pos; 97.8937; 729; 673
Player_1_Left_Hand_Pos; 97.8937; 504; 949
Player_1_Right_Hand_Pos; 97.8937; 1050; 341
Player_1_Left_Foot_Pos; 97.8937; 346; 1933
Player_1_Right_Foot_Pos; 97.8937; 1050; 341
Player_1_Head_Pos; 97.9046; 661; 122
Player_1_Torso_Pos; 97.9046; 729; 673
Player_1_Left_Hand_Pos; 97.9046; 504; 949
Player_1_Right_Hand_Pos; 97.9046; 1055; 332
Player_1_Left_Foot_Pos; 97.9046; 346; 1933
Player_1_Right_Foot_Pos; 97.9046; 1055; 332
Player_1_Head_Pos; 97.953; 661; 118
Player_1_Torso_Pos; 97.953; 729; 669
Player_1_Left_Hand_Pos; 97.953; 504; 945
Player_1_Right_Hand_Pos; 97.953; 1060; 323
Player_1_Left_Foot_Pos; 97.953; 346; 1929
Player_1_Right_Foot_Pos; 97.953; 1060; 323
Player_1_Head_Pos; 98.026; 661; 118
Player_1_Torso_Pos; 98.026; 729; 669
Player_1_Left_Hand_Pos; 98.026; 504; 945
Player_1_Right_Hand_Pos; 98.026; 1060; 315
Player_1_Left_Foot_Pos; 98.026; 346; 1929
Player_1_Right_Foot_Pos; 98.026; 1060; 315
Player_1_Head_Pos; 98.0458; 656; 118
Player_1_Torso_Pos; 98.0458; 729; 669
Player_1_Left_Hand_Pos; 98.0458; 504; 945
Player_1_Right_Hand_Pos; 98.0458; 1060; 315
Player_1_Left_Foot_Pos; 98.0458; 341; 1925
Player_1_Right_Foot_Pos; 98.0458; 1060; 315
Player_1_Head_Pos; 98.0883; 656; 118
Player_1_Torso_Pos; 98.0883; 729; 669
Player_1_Left_Hand_Pos; 98.0883; 504; 945
Player_1_Right_Hand_Pos; 98.0883; 1060; 310
Player_1_Left_Foot_Pos; 98.0883; 346; 1925
Player_1_Right_Foot_Pos; 98.0883; 1060; 310
Player_1_Head_Pos; 98.1088; 656; 118
Player_1_Torso_Pos; 98.1088; 729; 669
Player_1_Left_Hand_Pos; 98.1088; 498; 945
Player_1_Right_Hand_Pos; 98.1088; 1060; 310
Player_1_Left_Foot_Pos; 98.1088; 346; 1925
Player_1_Right_Foot_Pos; 98.1088; 1060; 310
Player_1_Head_Pos; 98.1584; 656; 118
Player_1_Torso_Pos; 98.1584; 729; 669
Player_1_Left_Hand_Pos; 98.1584; 498; 940
Player_1_Right_Hand_Pos; 98.1584; 1060; 315
Player_1_Left_Foot_Pos; 98.1584; 346; 1920
Player_1_Right_Foot_Pos; 98.1584; 1060; 315
Player_1_Head_Pos; 98.1772; 656; 118
Player_1_Torso_Pos; 98.1772; 729; 669
Player_1_Left_Hand_Pos; 98.1772; 514; 914
Player_1_Right_Hand_Pos; 98.1772; 1060; 315
Player_1_Left_Foot_Pos; 98.1772; 346; 1920
Player_1_Right_Foot_Pos; 98.1772; 1060; 315
Player_1_Head_Pos; 98.2066; 661; 118
Player_1_Torso_Pos; 98.2066; 729; 665
Player_1_Left_Hand_Pos; 98.2066; 514; 914
Player_1_Right_Hand_Pos; 98.2066; 1065; 319
Player_1_Left_Foot_Pos; 98.2066; 351; 1920
Player_1_Right_Foot_Pos; 98.2066; 1065; 319
Player_1_Head_Pos; 98.2402; 661; 118
Player_1_Torso_Pos; 98.2402; 729; 665
Player_1_Left_Hand_Pos; 98.2402; 509; 914
Player_1_Right_Hand_Pos; 98.2402; 1065; 323
Player_1_Left_Foot_Pos; 98.2402; 357; 1916
Player_1_Right_Foot_Pos; 98.2402; 1065; 323
Player_1_Head_Pos; 98.2561; 661; 113
Player_1_Torso_Pos; 98.2561; 729; 665
Player_1_Left_Hand_Pos; 98.2561; 509; 914
Player_1_Right_Hand_Pos; 98.2561; 1065; 323
Player_1_Left_Foot_Pos; 98.2561; 367; 1911
Player_1_Right_Foot_Pos; 98.2561; 1065; 323
Player_1_Head_Pos; 98.3156; 666; 113
Player_1_Torso_Pos; 98.3156; 729; 660
Player_1_Left_Hand_Pos; 98.3156; 509; 914
Player_1_Right_Hand_Pos; 98.3156; 1065; 323
Player_1_Left_Foot_Pos; 98.3156; 378; 1911
Player_1_Right_Foot_Pos; 98.3156; 1065; 323
Player_1_Head_Pos; 98.3367; 666; 113
Player_1_Torso_Pos; 98.3367; 729; 660
Player_1_Left_Hand_Pos; 98.3367; 509; 910
Player_1_Right_Hand_Pos; 98.3367; 1065; 319
Player_1_Left_Foot_Pos; 98.3367; 393; 1907
Player_1_Right_Foot_Pos; 98.3367; 1065; 319
Player_1_Head_Pos; 98.3897; 666; 113
Player_1_Torso_Pos; 98.3897; 729; 660
Player_1_Left_Hand_Pos; 98.3897; 514; 910
Player_1_Right_Hand_Pos; 98.3897; 1071; 315
Player_1_Left_Foot_Pos; 98.3897; 414; 1903
Player_1_Right_Foot_Pos; 98.3897; 1071; 315
Player_1_Head_Pos; 98.4099; 672; 113
Player_1_Torso_Pos; 98.4099; 729; 656
Player_1_Left_Hand_Pos; 98.4099; 519; 914
Player_1_Right_Hand_Pos; 98.4099; 1071; 315
Player_1_Left_Foot_Pos; 98.4099; 414; 1898
Player_1_Right_Foot_Pos; 98.4099; 1071; 315
Player_1_Head_Pos; 98.4466; 672; 113
Player_1_Torso_Pos; 98.4466; 729; 656
Player_1_Left_Hand_Pos; 98.4466; 509; 905
Player_1_Right_Hand_Pos; 98.4466; 1071; 315
Player_1_Left_Foot_Pos; 98.4466; 404; 1894
Player_1_Right_Foot_Pos; 98.4466; 1071; 315
Player_1_Head_Pos; 98.4531; 672; 113
Player_1_Torso_Pos; 98.4531; 729; 651
Player_1_Left_Hand_Pos; 98.4531; 519; 905
Player_1_Right_Hand_Pos; 98.4531; 1071; 315
Player_1_Left_Foot_Pos; 98.4531; 404; 1890
Player_1_Right_Foot_Pos; 98.4531; 1071; 315
Player_1_Head_Pos; 98.5372; 677; 113
Player_1_Torso_Pos; 98.5372; 735; 651
Player_1_Left_Hand_Pos; 98.5372; 525; 901
Player_1_Right_Hand_Pos; 98.5372; 1071; 310
Player_1_Left_Foot_Pos; 98.5372; 399; 1885
Player_1_Right_Foot_Pos; 98.5372; 1071; 310
Player_1_Head_Pos; 98.5555; 677; 113
Player_1_Torso_Pos; 98.5555; 735; 647
Player_1_Left_Hand_Pos; 98.5555; 514; 896
Player_1_Right_Hand_Pos; 98.5555; 1076; 310
Player_1_Left_Foot_Pos; 98.5555; 703; 1863
Player_1_Right_Foot_Pos; 98.5555; 1076; 310
Player_1_Head_Pos; 98.5777; 677; 113
Player_1_Torso_Pos; 98.5777; 735; 647
Player_1_Left_Hand_Pos; 98.5777; 525; 896
Player_1_Right_Hand_Pos; 98.5777; 1076; 306
Player_1_Left_Foot_Pos; 98.5777; 719; 1859
Player_1_Right_Foot_Pos; 98.5777; 1076; 306
Player_1_Head_Pos; 98.6146; 682; 113
Player_1_Torso_Pos; 98.6146; 735; 643
Player_1_Left_Hand_Pos; 98.6146; 530; 896
Player_1_Right_Hand_Pos; 98.6146; 1076; 306
Player_1_Left_Foot_Pos; 98.6146; 729; 1850
Player_1_Right_Foot_Pos; 98.6146; 1076; 306
Player_1_Head_Pos; 98.6406; 682; 113
Player_1_Torso_Pos; 98.6406; 735; 643
Player_1_Left_Hand_Pos; 98.6406; 514; 875
Player_1_Right_Hand_Pos; 98.6406; 1081; 306
Player_1_Left_Foot_Pos; 98.6406; 724; 1846
Player_1_Right_Foot_Pos; 98.6406; 1081; 306
Player_1_Head_Pos; 98.658; 682; 118
Player_1_Torso_Pos; 98.658; 735; 643
Player_1_Left_Hand_Pos; 98.658; 514; 875
Player_1_Right_Hand_Pos; 98.658; 1081; 306
Player_1_Left_Foot_Pos; 98.658; 1071; 1736
Player_1_Right_Foot_Pos; 98.658; 1081; 306
Player_1_Head_Pos; 98.6903; 687; 118
Player_1_Torso_Pos; 98.6903; 740; 638
Player_1_Left_Hand_Pos; 98.6903; 519; 870
Player_1_Right_Hand_Pos; 98.6903; 1086; 301
Player_1_Left_Foot_Pos; 98.6903; 1076; 1732
Player_1_Right_Foot_Pos; 98.6903; 1086; 301
Player_1_Head_Pos; 98.7571; 687; 126
Player_1_Torso_Pos; 98.7571; 740; 638
Player_1_Left_Hand_Pos; 98.7571; 530; 866
Player_1_Right_Hand_Pos; 98.7571; 1086; 297
Player_1_Left_Foot_Pos; 98.7571; 1044; 1741
Player_1_Right_Foot_Pos; 98.7571; 1086; 297
Player_1_Head_Pos; 98.8098; 687; 126
Player_1_Torso_Pos; 98.8098; 740; 638
Player_1_Left_Hand_Pos; 98.8098; 530; 866
Player_1_Right_Hand_Pos; 98.8098; 1081; 297
Player_1_Left_Foot_Pos; 98.8098; 1044; 1736
Player_1_Right_Foot_Pos; 98.8098; 1081; 297
Player_1_Head_Pos; 98.8382; 693; 131
Player_1_Torso_Pos; 98.8382; 745; 638
Player_1_Left_Hand_Pos; 98.8382; 546; 866
Player_1_Right_Hand_Pos; 98.8382; 1076; 301
Player_1_Left_Foot_Pos; 98.8382; 1034; 1732
Player_1_Right_Foot_Pos; 98.8382; 1076; 301
Player_1_Head_Pos; 98.857; 693; 135
Player_1_Torso_Pos; 98.857; 745; 634
Player_1_Left_Hand_Pos; 98.857; 556; 901
Player_1_Right_Hand_Pos; 98.857; 1071; 306
Player_1_Left_Foot_Pos; 98.857; 1034; 1728
Player_1_Right_Foot_Pos; 98.857; 1071; 306
Player_1_Head_Pos; 98.9098; 693; 135
Player_1_Torso_Pos; 98.9098; 745; 634
Player_1_Left_Hand_Pos; 98.9098; 551; 879
Player_1_Right_Hand_Pos; 98.9098; 1065; 306
Player_1_Left_Foot_Pos; 98.9098; 1029; 1723
Player_1_Right_Foot_Pos; 98.9098; 1065; 306
Player_1_Head_Pos; 98.9199; 698; 140
Player_1_Torso_Pos; 98.9199; 745; 634
Player_1_Left_Hand_Pos; 98.9199; 551; 870
Player_1_Right_Hand_Pos; 98.9199; 1060; 306
Player_1_Left_Foot_Pos; 98.9199; 1029; 1719
Player_1_Right_Foot_Pos; 98.9199; 1060; 306
Player_1_Head_Pos; 98.9719; 698; 144
Player_1_Torso_Pos; 98.9719; 750; 634
Player_1_Left_Hand_Pos; 98.9719; 546; 857
Player_1_Right_Hand_Pos; 98.9719; 1055; 306
Player_1_Left_Foot_Pos; 98.9719; 1029; 1710
Player_1_Right_Foot_Pos; 98.9719; 1055; 306
Player_1_Head_Pos; 99.0077; 703; 144
Player_1_Torso_Pos; 99.0077; 750; 634
Player_1_Left_Hand_Pos; 99.0077; 546; 857
Player_1_Right_Hand_Pos; 99.0077; 1050; 306
Player_1_Left_Foot_Pos; 99.0077; 1029; 1701
Player_1_Right_Foot_Pos; 99.0077; 1050; 306
Player_1_Head_Pos; 99.0421; 703; 148
Player_1_Torso_Pos; 99.0421; 750; 630
Player_1_Left_Hand_Pos; 99.0421; 556; 853
